id,db_id,name,kind,frame_key,archive,frame_index,resolution
7103,7085,"Syrups, corn, high-fructose",usda,"Syrups, corn, high-fructose",1,1702,direct
7104,7086,"Syrups, malt",usda,"Syrups, malt",1,11972,direct
,7087,"Syrups, maple",dravya,"Syrups, maple",1,3876,direct
7106,7088,"Syrups, sorghum",usda,"Syrups, sorghum",1,3933,direct
7107,7089,"Toppings, marshmallow cream",usda,"Toppings, marshmallow cream",1,8603,direct
7108,7090,"Toppings, pineapple",usda,"Toppings, pineapple",1,7411,direct
7109,7091,"Toppings, nuts in syrup",usda,"Toppings, nuts in syrup",1,5428,direct
7110,7092,"Frostings, glaze, prepared-from-recipe",usda,"Frostings, glaze, prepared-from-recipe",1,12002,direct
7111,7093,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",usda,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",1,14161,direct
7112,7094,"Candies, taffy, prepared-from-recipe",usda,"Candies, taffy, prepared-from-recipe",1,793,direct
7113,7095,"Candies, toffee, prepared-from-recipe",usda,"Candies, toffee, prepared-from-recipe",1,7797,direct
7114,7096,"Snacks, cornnuts, barbecue-flavor",usda,"Snacks, cornnuts, barbecue-flavor",1,166,direct
7115,7097,"Snacks, crisped rice bar, almond",usda,"Snacks, crisped rice bar, almond",1,226,direct
7116,7098,"Snacks, granola bars, soft, uncoated, chocolate chip",usda,"Snacks, granola bars, soft, uncoated, chocolate chip",1,3440,direct
7117,7099,"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",usda,"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",1,13797,direct
7118,7100,"Snacks, granola bars, soft, uncoated, nut and raisin",usda,"Snacks, granola bars, soft, uncoated, nut and raisin",1,10548,direct
7119,7101,"Snacks, potato chips, plain, salted",usda,"Snacks, potato chips, plain, salted",1,6362,direct
7120,7102,"Snacks, potato chips, made from dried potatoes, cheese-flavor",usda,"Snacks, potato chips, made from dried potatoes, cheese-flavor",1,2028,direct
7121,7103,"Snacks, rice cakes, brown rice, corn",usda,"Snacks, rice cakes, brown rice, corn",1,8879,direct
7122,7104,"Snacks, rice cakes, brown rice, multigrain",usda,"Snacks, rice cakes, brown rice, multigrain",1,1365,direct
7123,7105,"Snacks, granola bars, hard, peanut butter",usda,"Snacks, granola bars, hard, peanut butter",1,5593,direct
7124,7106,"Snacks, potato chips, cheese-flavor",usda,"Snacks, potato chips, cheese-flavor",1,148,direct
7125,7107,"Snacks, potato chips, reduced fat",usda,"Snacks, potato chips, reduced fat",1,5891,direct
7126,7108,"Snacks, potato chips, fat-free, made with olestra",usda,"Snacks, potato chips, fat-free, made with olestra",1,6970,direct
7127,7109,"Popcorn, sugar syrup/caramel, fat-free",usda,"Popcorn, sugar syrup_caramel, fat-free",1,1036,direct
7128,7110,"Snacks, potato chips, fat free, salted",usda,"Snacks, potato chips, fat free, salted",1,3625,direct
7129,7111,"Candies, semisweet chocolate, made with butter",usda,"Candies, semisweet chocolate, made with butter",1,10675,direct
7130,7112,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",usda,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",1,6263,direct
7131,7113,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",usda,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",1,9355,direct
7132,7114,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",usda,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",1,14007,direct
7133,7115,"Corn flour, masa, enriched, white",usda,"Corn flour, masa, enriched, white",1,14450,direct
7134,7116,"Corn flour, yellow, degermed, unenriched",usda,"Corn flour, yellow, degermed, unenriched",1,9415,direct
7135,7117,"Corn flour, masa, unenriched, white",usda,"Corn flour, masa, unenriched, white",1,8648,direct
7136,7118,"Cornmeal, whole-grain, yellow",usda,"Cornmeal, whole-grain, yellow",1,1972,direct
7137,7119,Cornstarch,usda,Cornstarch,1,9016,direct
7138,7120,"Couscous, dry",usda,"Couscous, dry",1,4723,direct
7139,7121,"Couscous, cooked",usda,"Couscous, cooked",1,8659,direct
7140,7122,"Hominy, canned, white",usda,"Hominy, canned, white",1,3301,direct
,7123,"Millet, raw",dravya,"Millet, raw",1,8643,direct
,7124,"Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)",dravya,"Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)",1,5936,direct
7143,7125,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)",usda,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)",1,5075,direct
7144,7126,Oats (Includes foods for USDA's Food Distribution Program),usda,Oats (Includes foods for USDA's Food Distribution Program),1,12850,direct
7145,7127,"Rice, brown, medium-grain, raw (Includes foods for USDA's Food Distribution Program)",usda,"Rice, brown, medium-grain, raw (Includes foods for USDA's Food Distribution Program)",1,6992,direct
7146,7128,"Rice, white, long-grain, parboiled, enriched, dry",usda,"Rice, white, long-grain, parboiled, enriched, dry",1,8635,direct
7147,7129,"Rice, white, long-grain, parboiled, enriched, cooked",usda,"Rice, white, long-grain, parboiled, enriched, cooked",1,5324,direct
7148,7130,"Rice, white, long-grain, precooked or instant, enriched, dry",usda,"Rice, white, long-grain, precooked or instant, enriched, dry",1,6889,direct
7149,7131,"Rice, white, long-grain, precooked or instant, enriched, prepared",usda,"Rice, white, long-grain, precooked or instant, enriched, prepared",1,9424,direct
7150,7132,"Rice, white, glutinous, unenriched, cooked",usda,"Rice, white, glutinous, unenriched, cooked",1,14329,direct
7151,7133,"Rice, white, steamed, Chinese restaurant",usda,"Rice, white, steamed, Chinese restaurant",1,13522,direct
7152,7134,"Rice bran, crude",usda,"Rice bran, crude",1,8401,direct
7153,7135,"Rice flour, white, unenriched",usda,"Rice flour, white, unenriched",1,7647,direct
7154,7136,"Semolina, enriched",usda,"Semolina, enriched",1,4738,direct
,7137,Sorghum grain,dravya,Sorghum grain,1,3207,direct
,7138,"Tapioca, pearl, dry",dravya,"Tapioca, pearl, dry",1,5198,direct
7157,7139,Triticale,usda,Triticale,1,11223,direct
7158,7140,"Wheat, hard white",usda,"Wheat, hard white",1,13815,direct
7159,7141,"Wheat, soft white",usda,"Wheat, soft white",1,11370,direct
7160,7142,"Wheat, durum",usda,"Wheat, durum",1,10705,direct
7161,7143,"Wheat bran, crude",usda,"Wheat bran, crude",1,10791,direct
7162,7144,"Wheat flour, white, cake, enriched",usda,"Wheat flour, white, cake, enriched",1,8721,direct
7163,7145,"Wheat flour, white, tortilla mix, enriched",usda,"Wheat flour, white, tortilla mix, enriched",1,7414,direct
7164,7146,"Wheat, sprouted",usda,"Wheat, sprouted",1,1335,direct
7165,7147,"Wild rice, raw",usda,"Wild rice, raw",1,13714,direct
7166,7148,"Pasta, fresh-refrigerated, plain, as purchased",usda,"Pasta, fresh-refrigerated, plain, as purchased",1,2885,direct
7167,7149,"Pasta, fresh-refrigerated, plain, cooked",usda,"Pasta, fresh-refrigerated, plain, cooked",1,333,direct
7168,7150,"Pasta, fresh-refrigerated, spinach, as purchased",usda,"Pasta, fresh-refrigerated, spinach, as purchased",1,3049,direct
7169,7151,"Pasta, fresh-refrigerated, spinach, cooked",usda,"Pasta, fresh-refrigerated, spinach, cooked",1,451,direct
7170,7152,"Noodles, egg, dry, enriched",usda,"Noodles, egg, dry, enriched",1,4556,direct
7171,7153,"Noodles, egg, enriched, cooked",usda,"Noodles, egg, enriched, cooked",1,3968,direct
7172,7154,"Noodles, egg, spinach, enriched, dry",usda,"Noodles, egg, spinach, enriched, dry",1,3982,direct
7173,7155,"Noodles, egg, spinach, enriched, cooked",usda,"Noodles, egg, spinach, enriched, cooked",1,437,direct
7174,7156,"Noodles, flat, crunchy, Chinese restaurant",usda,"Noodles, flat, crunchy, Chinese restaurant",1,9687,direct
7175,7157,"Pasta, dry, enriched",usda,"Pasta, dry, enriched",1,8170,direct
7176,7158,"Pasta, cooked, enriched, without added salt",usda,"Pasta, cooked, enriched, without added salt",1,6754,direct
7177,7159,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",usda,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",1,7683,direct
7178,7160,Barley flour or meal,usda,Barley flour or meal,1,346,direct
7179,7161,Barley malt flour,usda,Barley malt flour,1,7305,direct
7180,7162,"Oat flour, partially debranned",usda,"Oat flour, partially debranned",1,6767,direct
7181,7163,"Rice noodles, dry",usda,"Rice noodles, dry",1,9391,direct
7182,7164,"Wheat, KAMUT khorasan, uncooked",usda,"Wheat, KAMUT khorasan, uncooked",1,8217,direct
7183,7165,"Wheat, KAMUT khorasan, cooked",usda,"Wheat, KAMUT khorasan, cooked",1,9078,direct
7184,7166,"Spelt, uncooked",usda,"Spelt, uncooked",1,4917,direct
7185,7167,"Spelt, cooked",usda,"Spelt, cooked",1,8066,direct
7186,7168,"Teff, uncooked",usda,"Teff, uncooked",1,2732,direct
7187,7169,"Corn flour, whole-grain, white",usda,"Corn flour, whole-grain, white",1,12928,direct
7188,7170,"Corn flour, yellow, masa, enriched",usda,"Corn flour, yellow, masa, enriched",1,9663,direct
7189,7171,"Cornmeal, whole-grain, white",usda,"Cornmeal, whole-grain, white",1,938,direct
7190,7172,"Pasta, cooked, enriched, with added salt",usda,"Pasta, cooked, enriched, with added salt",1,12827,direct
7191,7173,"Hominy, canned, yellow",usda,"Hominy, canned, yellow",1,7451,direct
7192,7174,"Rice, white, long-grain, regular, cooked, enriched, with salt",usda,"Rice, white, long-grain, regular, cooked, enriched, with salt",1,9373,direct
7193,7175,"Wheat flour, white, all-purpose, enriched, calcium-fortified",usda,"Wheat flour, white, all-purpose, enriched, calcium-fortified",1,12566,direct
7194,7176,"Noodles, egg, dry, unenriched",usda,"Noodles, egg, dry, unenriched",1,7476,direct
7195,7177,"Rice, white, long-grain, regular, raw, unenriched",usda,"Rice, white, long-grain, regular, raw, unenriched",1,4136,direct
7196,7178,"Rice, white, long-grain, regular, unenriched, cooked without salt",usda,"Rice, white, long-grain, regular, unenriched, cooked without salt",1,8633,direct
,7179,"Rice, white, long-grain, parboiled, unenriched, dry",dravya,"Rice, white, long-grain, parboiled, unenriched, dry",1,4745,direct
7198,7180,"Rice, white, long-grain, parboiled, unenriched, cooked",usda,"Rice, white, long-grain, parboiled, unenriched, cooked",1,5355,direct
7199,7181,"Rice, white, medium-grain, raw, unenriched",usda,"Rice, white, medium-grain, raw, unenriched",1,3421,direct
,7182,"Wheat flour, white, all-purpose, unenriched",dravya,"Wheat flour, white, all-purpose, unenriched",1,5168,direct
7201,7183,"Noodles, egg, cooked, unenriched, with added salt",usda,"Noodles, egg, cooked, unenriched, with added salt",1,6204,direct
7202,7184,"Potatoes, yellow fleshed, roasted, salt added in processing, frozen, unprepared",usda,"Potatoes, yellow fleshed, roasted, salt added in processing, frozen, unprepared",1,2072,direct
7203,7185,"Potatoes, yellow fleshed, french fried, frozen, unprepared",usda,"Potatoes, yellow fleshed, french fried, frozen, unprepared",1,9625,direct
7204,7186,"Ginger root, pickled, canned, with artificial sweetener",usda,"Ginger root, pickled, canned, with artificial sweetener",1,12524,direct
7205,7187,"Peppers, hot pickled, canned",usda,"Peppers, hot pickled, canned",1,9986,direct
7206,7188,"Potatoes, mashed, ready-to-eat",usda,"Potatoes, mashed, ready-to-eat",1,13842,direct
7207,7189,"Macaroni and cheese, box mix with cheese sauce, unprepared",usda,"Macaroni and cheese, box mix with cheese sauce, unprepared",1,5256,direct
7208,7190,"Macaroni and cheese, box mix with cheese sauce, prepared",usda,"Macaroni and cheese, box mix with cheese sauce, prepared",1,2701,direct
7209,7191,"Taquitos, frozen, chicken and cheese, oven-heated",usda,"Taquitos, frozen, chicken and cheese, oven-heated",1,9408,direct
7210,7192,"Taquitos, frozen, beef and cheese, oven-heated",usda,"Taquitos, frozen, beef and cheese, oven-heated",1,6326,direct
7211,7193,"Potsticker or wonton, pork and vegetable, frozen, unprepared",usda,"Potsticker or wonton, pork and vegetable, frozen, unprepared",1,10605,direct
7212,7194,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",usda,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",1,8213,direct
7213,7195,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",usda,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",1,263,direct
7214,7196,"Macaroni or noodles with cheese, microwaveable, unprepared",usda,"Macaroni or noodles with cheese, microwaveable, unprepared",1,5530,direct
7215,7197,"Spanish rice mix, dry mix, prepared (with canola/vegetable oil blend or diced tomatoes and margarine)",usda,"Spanish rice mix, dry mix, prepared (with canola_vegetable oil blend or diced tomatoes and margarine)",1,2723,direct
7216,7198,"Rice mix, cheese flavor, dry mix, unprepared",usda,"Rice mix, cheese flavor, dry mix, unprepared",1,1045,direct
7217,7199,"Dumpling, potato- or cheese-filled, frozen",usda,"Dumpling, potato- or cheese-filled, frozen",1,7895,direct
7218,7200,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",usda,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",1,217,direct
7219,7201,"Sausage, egg and cheese breakfast biscuit",usda,"Sausage, egg and cheese breakfast biscuit",1,8685,direct
7220,7202,"Bear, black, meat (Alaska Native)",usda,"Bear, black, meat (Alaska Native)",1,10272,direct
7221,7203,"Bear, polar, meat, raw (Alaska Native)",usda,"Bear, polar, meat, raw (Alaska Native)",1,725,direct
7222,7204,"Whale, beluga, meat, dried (Alaska Native)",usda,"Whale, beluga, meat, dried (Alaska Native)",1,7751,direct
7223,7205,"Whale, beluga, eyes (Alaska Native)",usda,"Whale, beluga, eyes (Alaska Native)",1,2776,direct
7224,7206,"Whale, beluga, meat, raw (Alaska Native)",usda,"Whale, beluga, meat, raw (Alaska Native)",1,6409,direct
7225,7207,"Fish, blackfish, whole (Alaska Native)",usda,"Fish, blackfish, whole (Alaska Native)",1,12595,direct
7226,7208,"Blueberries, wild, frozen (Alaska Native)",usda,"Blueberries, wild, frozen (Alaska Native)",1,9755,direct
7227,7209,"Caribou, bone marrow, raw (Alaska Native)",usda,"Caribou, bone marrow, raw (Alaska Native)",1,13408,direct
7228,7210,"Caribou, eye, raw (Alaska Native)",usda,"Caribou, eye, raw (Alaska Native)",1,9121,direct
7229,7211,"Cloudberries, raw (Alaska Native)",usda,"Cloudberries, raw (Alaska Native)",1,4619,direct
7230,7212,"Cockles, raw (Alaska Native)",usda,"Cockles, raw (Alaska Native)",1,8404,direct
7231,7213,"Cranberries, wild, bush, raw (Alaska Native)",usda,"Cranberries, wild, bush, raw (Alaska Native)",1,10678,direct
7232,7214,"Cranberry, low bush or lingenberry, raw (Alaska Native)",usda,"Cranberry, low bush or lingenberry, raw (Alaska Native)",1,5438,direct
7233,7215,"Fish, herring eggs, Pacific, plain (Alaska Native)",usda,"Fish, herring eggs, Pacific, plain (Alaska Native)",1,3913,direct
7234,7216,"Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)",usda,"Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)",1,5541,direct
7235,7217,"Huckleberries, raw (Alaska Native)",usda,"Huckleberries, raw (Alaska Native)",1,12058,direct
7236,7218,"Fish, lingcod, meat, raw (Alaska Native)",usda,"Fish, lingcod, meat, raw (Alaska Native)",1,345,direct
7237,7219,"Fish, lingcod, liver (Alaska Native)",usda,"Fish, lingcod, liver (Alaska Native)",1,3186,direct
7238,7220,"Tennis Bread, plain (Apache)",usda,"Tennis Bread, plain (Apache)",1,12939,direct
7239,7221,"Fish, halibut, cooked, with skin (Alaska Native)",usda,"Fish, halibut, cooked, with skin (Alaska Native)",1,2383,direct
7240,7222,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",usda,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",1,302,direct
7241,7223,"Agave, raw (Southwest)",usda,"Agave, raw (Southwest)",1,4010,direct
7242,7224,"Lambsquarters, steamed (Northern Plains Indians)",usda,"Lambsquarters, steamed (Northern Plains Indians)",1,11377,direct
7243,7225,"Prickly pears, raw (Northern Plains Indians)",usda,"Prickly pears, raw (Northern Plains Indians)",1,13955,direct
